Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Tx_ID_extracted,Problem_Category,Sentiment
100914,2023-12-10,C0118,Accessories,USB-C Cable,14.98,1,Paid,,,,,,100914,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100468,2023-11-30,C0001,Electronics,TV Pro,958.27,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100220,2023-11-24,C0073,Accessories,Accessory Bundle,44.98,2,Paid,,,,,,100220,Bloķēšanas/Drošības kļūme,Negatīvs
100443,2023-11-30,C0009,Electronics,Tablet A,487.7,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100153,2023-11-21,C0106,Electronics,Laptop X,1426.23,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100326,2023-11-27,C0019,Smart Home,NordLock Pro,238.66,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100308,2023-11-26,C0301,Accessories,Charger,42.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100859,2023-12-09,C0047,Electronics,TV Pro,1295.1,1,Paid,,,,,,100859,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100859,2023-12-09,C0047,Electronics,TV Pro,1295.1,1,Paid,,,,,,100859,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100613,2023-12-04,C0005,Electronics,Smartphone Z,701.94,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100585,2023-12-03,C0067,Smart Home,NordTherm,84.35,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100606,2023-12-04,C0003,Accessories,Screen Protector,5.0,2,Paid,R000014,100606,2023-12-14,10.0,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100204,2023-11-23,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100772,2023-07-12,C0001,Accessories,Charger,43.23,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100399,2023-11-29,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100005,2023-11-15,C0003,Electronics,Tablet A,553.75,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101147,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,R000015,101147,2023-11-28,205.21,Processed,101147,Baterijas problēma (Smart Home),Kritiski Negatīvs
101147,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,R000015,101147,2023-11-28,205.21,Processed,101147,Piegādes / Loģistikas aizkavēšanās,Negatīvs
101147,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,R000015,101147,2023-11-28,205.21,Processed,101147,Lietotnes / Savienojuma problēma,Negatīvs
101147,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,R000015,101147,2023-11-28,205.21,Processed,101147,Naudas atgriešanas pieprasījums,Negatīvs
100893,2023-12-10,C0224,Accessories,Accessory Bundle,47.39,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100900,2023-12-10,C0001,Accessories,USB-C Cable,11.88,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100130,2023-11-20,C0271,Electronics,Laptop X,1394.09,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100701,2023-06-12,C0120,Accessories,USB-C Cable,17.86,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100845,2023-09-12,C0001,Smart Home,NordLock Pro,202.58,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100994,2023-12-12,C0023,Smart Home,NordLock Pro,192.7,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100458,2023-11-30,C0030,Smart Home,NordLock Pro,214.91,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100072,2023-11-18,C0001,Accessories,Phone Case,25.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101053,2023-12-13,C0004,Electronics,TV Pro,1346.87,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100656,2023-05-12,C0001,Smart Home,NordLock Pro,210.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101164,2023-11-29,C0296,Accessories,Accessory Bundle,52.01,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100262,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,R000016,100262,2023-12-02,0.0,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
101043,2023-12-13,C0002,Accessories,Accessory Bundle,46.99,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100538,2023-02-12,C0007,Accessories,Accessory Bundle,82.45,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100203,2023-11-23,C0079,Accessories,USB-C Cable,11.15,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101152,2023-11-24,C0126,Accessories,USB-C Cable,9.1,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100071,2023-11-17,C0035,Accessories,USB-C Cable,15.0,4,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101128,2023-12-14,C0283,Electronics,TV Pro,1490.5,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100954,2023-12-11,C0187,Accessories,Accessory Bundle,97.99,2,Paid,,,,,,100954,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100128,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100371,2023-11-28,C0013,Electronics,Smartphone Z,922.19,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100135,2023-11-20,C0098,Electronics,Laptop X,1417.96,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100485,2023-01-12,C0060,Electronics,NoiseCancel Headphones,327.51,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100816,2023-12-08,C0031,Smart Home,NordLock Pro,207.28,1,Paid,R000017,100816,2023-12-16,207.28,Processed,100816,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100222,2023-11-24,C0070,Accessories,Wireless Mouse,39.86,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101093,2023-12-14,C0001,Electronics,NoiseCancel Headphones,307.32,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101050,2023-12-13,C0012,Electronics,NoiseCancel Headphones,223.42,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101129,2023-12-14,C0001,Electronics,TV Pro,932.28,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100697,2023-06-12,C0001,Electronics,TV Pro,1320.84,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100657,2023-12-05,C0001,Smart Home,NordPlug,31.03,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100736,2023-12-06,C0002,Smart Home,NordTherm,85.29,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100531,2023-02-12,C0004,Accessories,Wireless Mouse,23.82,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101090,2023-12-14,C0002,Smart Home,NordLock Pro,219.32,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100602,2023-12-04,C0007,Electronics,Tablet A,529.46,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100211,2023-11-23,C0005,Electronics,Smartphone Z,988.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100388,2023-11-28,C0001,Electronics,Tablet A,599.27,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101158,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,,,,,,101158,Baterijas problēma (Smart Home),Negatīvs
100711,2023-12-06,C0010,Accessories,Wireless Mouse,29.11,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100848,2023-12-09,C0007,Accessories,Accessory Bundle,83.0,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100263,2023-11-25,C0001,Electronics,Smartphone Z,740.02,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100305,2023-11-26,C0160,Accessories,Charger,17.05,3,Paid,,,,,,100305,Lietotnes / Savienojuma problēma,Negatīvs
100305,2023-11-26,C0160,Accessories,Charger,17.05,3,Paid,,,,,,100305,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100283,2023-11-25,C0003,Electronics,NoiseCancel Headphones,343.43,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100997,2023-12-12,C0001,Electronics,Smartphone Z,706.88,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101119,2023-12-14,C0064,Smart Home,NordLock Pro,188.97,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100465,2023-11-30,C0081,Accessories,Accessory Bundle,62.27,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100340,2023-11-27,C0059,Accessories,Accessory Bundle,26.09,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100337,2023-11-27,C0009,Accessories,Screen Protector,6.38,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100156,2023-11-21,C0003,Electronics,TV Pro,1131.22,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100513,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100808,2023-08-12,C0028,Smart Home,NordLock Pro,193.67,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100646,2023-12-04,C0102,Accessories,USB-C Cable,18.98,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100540,2023-02-12,C0035,Electronics,TV Pro,978.66,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100074,2023-11-18,C0129,Smart Home,NordLock Pro,227.1,1,Paid,,,,,,100074,Baterijas problēma (Smart Home),Negatīvs
100044,2023-11-16,C0003,Electronics,NoiseCancel Headphones,207.57,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101198,2023-12-13,C0013,Accessories,Wireless Mouse,26.47,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100776,2023-12-07,C0093,Accessories,Screen Protector,10.13,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100801,2023-08-12,C0318,Accessories,Phone Case,30.35,4,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100627,2023-12-04,C0022,Accessories,Screen Protector,8.38,1,Paid,,,,,,100627,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100795,2023-12-07,C0002,Accessories,USB-C Cable,9.83,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100569,2023-12-03,C0001,Accessories,Charger,28.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100254,2023-11-24,C0084,Electronics,Smartphone Z,906.32,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101003,2023-12-12,C0003,Smart Home,NordLock Pro,217.71,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100097,2023-11-19,C0001,Smart Home,NordLock Pro,205.02,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100279,2023-11-25,C0002,Electronics,Tablet A,791.92,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100710,2023-12-06,C0181,Electronics,Laptop X,1439.35,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100296,2023-11-26,C0028,Electronics,TV Pro,1020.82,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100723,2023-12-06,C0020,Accessories,Laptop Sleeve,15.59,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100346,2023-11-27,C0001,Smart Home,NordLock Pro,210.9,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100655,2023-12-05,C0023,Accessories,Accessory Bundle,59.55,1,Paid,R000018,100655,2023-12-13,0.0,Rejected,100655,Baterijas problēma (Smart Home),Kritiski Negatīvs
100099,2023-11-19,C0001,Electronics,TV Pro,926.93,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100470,2023-11-30,C0200,Smart Home,NordLock Pro,189.66,1,Paid,,,,,,100470,Naudas atgriešanas pieprasījums,Negatīvs
100470,2023-11-30,C0200,Smart Home,NordLock Pro,189.66,1,Paid,,,,,,100470,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100470,2023-11-30,C0200,Smart Home,NordLock Pro,189.66,1,Paid,,,,,,100470,Naudas atgriešanas pieprasījums,Negatīvs
100504,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,,,,,,100504,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100075,2023-11-18,C0022,Accessories,Wireless Mouse,44.32,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100266,2023-11-25,C0007,Smart Home,NordCam Mini,94.6,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101004,2023-12-12,C0030,Accessories,Charger,19.8,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100131,2023-11-20,C0004,Accessories,Screen Protector,12.93,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100509,2023-12-01,C0015,Accessories,USB-C Cable,16.14,1,Paid,,,,,,100509,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100064,2023-11-17,C0012,Accessories,Phone Case,12.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100012,2023-11-15,C0005,Electronics,Laptop X,1546.0,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101192,2023-11-25,C0003,Electronics,Smartphone Z,1056.7,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100356,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100028,2023-11-16,C0253,Accessories,Laptop Sleeve,29.42,1,Paid,,,,,,100028,Baterijas problēma (Smart Home),Negatīvs
100923,2023-12-10,C0022,Electronics,Smartphone Z,711.15,1,Paid,,,,,,100923,Baterijas problēma (Smart Home),Kritiski Negatīvs
100766,2023-07-12,C0034,Electronics,Tablet A,715.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100784,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,,,,,,100784,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100784,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,,,,,,100784,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100784,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,,,,,,100784,Lietotnes / Savienojuma problēma,Negatīvs
100425,2023-11-29,C0002,Accessories,USB-C Cable,9.35,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100025,2023-11-16,C0001,Electronics,TV Pro,929.16,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100959,2023-12-11,C0028,Electronics,TV Pro,1060.75,1,Paid,,,,,,100959,Bloķēšanas/Drošības kļūme,Negatīvs
100331,2023-11-27,C0058,Electronics,TV Pro,1145.46,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101196,2023-11-29,C0003,Accessories,Laptop Sleeve,36.68,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100403,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100192,2023-11-23,C0003,Accessories,Wireless Mouse,56.45,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100626,2023-04-12,C0001,Electronics,Tablet A,503.52,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100651,2023-12-05,C0002,Electronics,Smartphone Z,966.41,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100129,2023-11-20,C0051,Smart Home,NordLock Pro,247.01,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100678,2023-12-05,C0033,Smart Home,NordLock Pro,229.79,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101133,2023-12-14,C0042,Electronics,TV Pro,1610.06,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100169,2023-11-22,C0006,Electronics,NoiseCancel Headphones,333.41,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100287,2023-11-25,C0072,Accessories,Charger,17.47,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100383,2023-11-28,C0237,Smart Home,NordLock Pro,208.61,2,Paid,,,,,,100383,Baterijas problēma (Smart Home),Negatīvs
100383,2023-11-28,C0237,Smart Home,NordLock Pro,208.61,2,Paid,,,,,,100383,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100940,2023-12-11,C0002,Electronics,TV Pro,1465.79,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100924,2023-12-10,C0087,Accessories,Accessory Bundle,77.62,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101102,2023-12-14,C0002,Electronics,NoiseCancel Headphones,227.69,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100857,2023-12-09,C0001,Electronics,NoiseCancel Headphones,150.3,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101086,2023-12-14,C0007,Smart Home,NordLock Pro,220.54,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100536,2023-12-02,C0001,Accessories,USB-C Cable,14.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100015,2023-11-15,C0013,Accessories,Laptop Sleeve,28.15,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100420,2023-11-29,C0001,Accessories,Phone Case,18.25,4,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100189,2023-11-22,C0001,Electronics,Laptop X,1507.54,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101107,2023-12-14,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101024,2023-12-12,C0003,Smart Home,NordLock Pro,226.2,1,Paid,,,,,,101024,Baterijas problēma (Smart Home),Negatīvs
100437,2023-11-30,C0008,Electronics,Tablet A,355.2,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101025,2023-12-12,C0120,Accessories,Charger,29.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100769,2023-07-12,C0050,Electronics,NoiseCancel Headphones,282.69,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100375,2023-11-28,C0009,Accessories,Phone Case,35.08,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100373,2023-11-28,C0024,Accessories,USB-C Cable,17.66,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100591,2023-12-03,C0017,Smart Home,NordLock Pro,239.52,1,Paid,R000019,100591,2023-12-10,239.52,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100675,2023-05-12,C0002,Accessories,Charger,46.6,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100417,2023-11-29,C0078,Accessories,Screen Protector,6.53,1,Paid,,,,,,100417,Bloķēšanas/Drošības kļūme,Negatīvs
100195,2023-11-23,C0037,Smart Home,NordLock Pro,181.85,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100450,2023-11-30,C0002,Accessories,Screen Protector,11.57,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100810,2023-08-12,C0002,Smart Home,NordLock Pro,180.92,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100775,2023-12-07,C0001,Accessories,USB-C Cable,13.71,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100962,2023-12-11,C0006,Smart Home,NordLock Pro,190.08,1,Paid,R000020,100962,2023-12-21,0.0,Rejected,,Nav sūdzību,Neitrāls / Nav ziņots
100962,2023-12-11,C0006,Smart Home,NordLock Pro,190.08,1,Paid,R000020,100962,2023-12-21,0.0,Rejected,,Nav sūdzību,Neitrāls / Nav ziņots
101039,2023-12-12,C0001,Smart Home,NordLock Pro,219.18,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100408,2023-11-29,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100397,2023-11-29,C0007,Smart Home,NordLock Pro,199.29,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100615,2023-04-12,C0011,Electronics,NoiseCancel Headphones,262.06,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100963,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,R000021,100963,2023-12-15,206.0,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100749,2023-07-12,C0256,Accessories,Phone Case,14.51,4,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100863,2023-09-12,C0011,Smart Home,NordLock Pro,192.18,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100193,2023-11-23,C0010,Electronics,Tablet A,752.45,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100150,2023-11-21,C0002,Electronics,NoiseCancel Headphones,227.04,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100688,2023-05-12,C0006,Electronics,Tablet A,644.02,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100791,2023-12-07,C0002,Electronics,Tablet A,636.8,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100740,2023-07-12,C0047,Electronics,Smartphone Z,712.48,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100300,2023-11-26,C0009,Accessories,Phone Case,18.67,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100708,2023-12-06,C0003,Electronics,Tablet A,612.79,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100950,2023-12-11,C0258,Electronics,NoiseCancel Headphones,200.27,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100241,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100200,2023-11-23,C0063,Electronics,Tablet A,714.86,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100046,2023-11-17,C0009,Electronics,TV Pro,1312.23,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100713,2023-12-06,C0030,Smart Home,NordLock Pro,239.0,1,Paid,R000022,100713,2023-12-12,239.0,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100588,2023-12-03,C0016,Accessories,Wireless Mouse,40.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100138,2023-11-20,C0001,Accessories,Wireless Mouse,59.52,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101099,2023-12-14,C0008,Electronics,Laptop X,1431.88,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100534,2023-12-02,C0018,Accessories,Screen Protector,14.1,1,Paid,,,,,,100534,Lietotnes / Savienojuma problēma,Negatīvs
100661,2023-12-05,C0029,Smart Home,NordLock Pro,247.0,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100781,2023-12-07,C0003,Accessories,Charger,36.62,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100665,2023-12-05,C0004,Accessories,Screen Protector,5.76,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101120,2023-12-14,C0001,Smart Home,NordLock Pro,226.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100382,2023-11-28,C0147,Accessories,Charger,39.53,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100642,2023-12-04,C0022,Accessories,Phone Case,19.39,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101182,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100449,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100511,2023-12-01,C0001,Accessories,Laptop Sleeve,42.01,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100424,2023-11-29,C0006,Accessories,USB-C Cable,8.8,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100007,2023-11-15,C0003,Accessories,Phone Case,28.53,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100098,2023-11-19,C0019,Electronics,TV Pro,1266.38,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100411,2023-11-29,C0065,Electronics,Tablet A,440.32,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100159,2023-11-21,C0012,Electronics,Tablet A,394.06,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100919,2023-12-10,C0001,Electronics,TV Pro,970.6,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100653,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100033,2023-11-16,C0007,Electronics,Tablet A,615.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100799,2023-12-08,C0011,Smart Home,NordPlug,24.63,1,Paid,,,,,,100799,Baterijas problēma (Smart Home),Negatīvs
100760,2023-12-07,C0002,Electronics,Tablet A,520.14,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100522,2023-12-02,C0003,Accessories,Charger,39.36,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100335,2023-11-27,C0040,Electronics,Smartphone Z,1004.81,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100491,2023-01-12,C0001,Accessories,Accessory Bundle,45.49,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100259,2023-11-24,C0013,Electronics,Smartphone Z,718.54,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100172,2023-11-22,C0007,Accessories,Laptop Sleeve,39.84,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101108,2023-12-14,C0024,Accessories,Laptop Sleeve,19.89,4,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100548,2023-12-02,C0001,Electronics,TV Pro,1184.65,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
